,index,mean_score,median_score,std_score,var_score,min_score,max_score,ip_count
981,981,0.08992238,0.034792896,0.11419664,0.013040874,0.005049497,0.50374174,128
982,982,0.07100997,0.027490675,0.09124967,0.008326502,0.005031161,0.46292764,115
983,983,0.07477733,0.021740459,0.108112894,0.011688397,0.005022492,0.5290536,118
984,984,0.06450055,0.02495023,0.09059341,0.008207167,0.0050885873,0.43107608,105
985,985,0.085398816,0.024125917,0.11549667,0.013339482,0.0050445176,0.41664496,125
986,986,0.080644816,0.030922255,0.10522063,0.011071381,0.005173263,0.442897,129
987,987,0.069803536,0.027926972,0.0915384,0.008379279,0.0051787854,0.37220943,111
988,988,0.07017228,0.038543224,0.08574997,0.0073530567,0.0051067793,0.5011264,102
989,989,0.09300081,0.02993805,0.11849282,0.014040548,0.005025723,0.40043035,102
990,990,0.08602943,0.031451434,0.10903324,0.011888248,0.0050087827,0.5895841,135
991,991,0.074205115,0.025430715,0.09881185,0.009763781,0.0052631972,0.44267765,157
992,992,0.08600134,0.02244507,0.12651739,0.01600665,0.005063035,0.60872626,153
993,993,0.07697971,0.025186023,0.108606026,0.011795269,0.0050118817,0.5293719,178
994,994,0.07468404,0.031358927,0.099507995,0.009901841,0.005022175,0.61823404,162
995,995,0.067303434,0.027344745,0.09430938,0.008894259,0.005081314,0.5386103,177
996,996,0.076837935,0.02564202,0.10824458,0.01171689,0.0050473767,0.5332159,190
997,997,0.06562041,0.023294287,0.09536312,0.009094124,0.0052050776,0.4399809,148
998,998,0.047630604,0.021555232,0.060979836,0.0037185405,0.005152103,0.36874658,133
999,999,0.062495675,0.021176737,0.09077909,0.008240843,0.005084047,0.46485317,157
1000,1000,0.061185047,0.022346599,0.0899853,0.008097355,0.00500885,0.4721698,150
1001,1001,0.07602341,0.028082468,0.114531636,0.013117495,0.005224965,0.6082168,168
1002,1002,0.06814824,0.021797158,0.09509033,0.009042171,0.005170712,0.42442837,122
1003,1003,0.061058838,0.02422099,0.077096194,0.0059438236,0.0050304183,0.35247803,118
1004,1004,0.076090254,0.030758725,0.10451717,0.010923838,0.00505772,0.44007313,130
1005,1005,0.077473804,0.03085358,0.097327664,0.009472674,0.005057233,0.46455804,134
1006,1006,0.07533843,0.023080088,0.10256677,0.010519943,0.0054607904,0.40284967,137
1007,1007,0.07661596,0.031210802,0.098363124,0.009675304,0.0050165094,0.4688869,174
1008,1008,0.08495327,0.036914807,0.10669821,0.011384508,0.0050006662,0.5642891,189
1009,1009,0.0781225,0.019968811,0.12714976,0.016167061,0.0050795786,0.70638585,162
1010,1010,0.07902477,0.027585732,0.10035784,0.010071696,0.0052504046,0.3943658,183
1011,1011,0.056731552,0.02961281,0.071849026,0.005162283,0.005088619,0.46175334,142
1012,1012,0.080722526,0.029461063,0.1032642,0.0106634945,0.0051032915,0.4659347,134
1013,1013,0.07198913,0.024052093,0.10055806,0.010111923,0.0050182124,0.4496692,119
1014,1014,0.07324383,0.027448447,0.098443314,0.009691086,0.005002593,0.5975154,113
1015,1015,0.052003406,0.022062646,0.0787615,0.006203374,0.005116401,0.48943707,143
1016,1016,0.059909157,0.020733163,0.09099201,0.008279546,0.00504523,0.42825064,170
1017,1017,0.06408259,0.021824181,0.09375403,0.008789818,0.005223162,0.50832886,142
1018,1018,0.07241841,0.030924916,0.09598622,0.009213354,0.00509706,0.46478114,177
1019,1019,0.074569166,0.033619303,0.0945159,0.008933255,0.0050979573,0.49872142,157
1020,1020,0.077992976,0.0316643,0.105179645,0.011062757,0.005024949,0.46745375,169
1021,1021,0.067315646,0.02440282,0.08637794,0.007461149,0.0051420513,0.41016904,134
1022,1022,0.07746258,0.034864023,0.10074597,0.01014975,0.0050630826,0.53824276,150
1023,1023,0.065912284,0.024808396,0.094061434,0.008847553,0.0050338977,0.517694,140
1024,1024,0.068700105,0.026796449,0.09293305,0.008636552,0.005012327,0.44229212,116
1025,1025,0.06300428,0.025527496,0.08533413,0.007281914,0.0050510103,0.46093926,112
1026,1026,0.057225104,0.023817986,0.07365053,0.005424401,0.00505534,0.36350334,122
1027,1027,0.07504273,0.025344104,0.10248681,0.010503546,0.0051944396,0.4856,115
1028,1028,0.06667446,0.026854783,0.08849606,0.007831552,0.005122662,0.3567078,140
1029,1029,0.07986737,0.028404765,0.10167924,0.010338669,0.005410732,0.46485192,141
1030,1030,0.06993089,0.026212942,0.094983004,0.009021771,0.0050863684,0.5214333,153
1031,1031,0.08916362,0.035269827,0.11098755,0.012318237,0.005164135,0.43001324,135
1032,1032,0.08143832,0.032554924,0.09818454,0.009640205,0.005541632,0.46528405,171
1033,1033,0.0711514,0.03318334,0.08198056,0.0067208125,0.005025844,0.36150992,173
1034,1034,0.05909163,0.02446169,0.07174127,0.00514681,0.005138824,0.36575353,184
1035,1035,0.06368973,0.025484925,0.07975886,0.006361476,0.0050180047,0.35100126,194
1036,1036,0.083059065,0.032909624,0.1040234,0.0108208675,0.005187266,0.55298704,210
1037,1037,0.08117635,0.032850236,0.101603225,0.010323215,0.005011866,0.67079026,213
1038,1038,0.08767742,0.044882696,0.1041622,0.010849764,0.00505617,0.5144796,227
1039,1039,0.08983769,0.033785827,0.11209517,0.012565327,0.005092301,0.5049271,206
1040,1040,0.06995563,0.02579385,0.09871259,0.009744177,0.005152021,0.5398324,200
1041,1041,0.07036799,0.024696337,0.0937353,0.008786307,0.005051743,0.42629594,143
1042,1042,0.072952285,0.028211996,0.100088455,0.010017699,0.0050053434,0.5502547,176
1043,1043,0.08374623,0.03859985,0.1006774,0.010135938,0.0050237128,0.42060798,151
1044,1044,0.09098949,0.028132696,0.11637551,0.013543259,0.0050204257,0.67345,194
1045,1045,0.09453314,0.045489736,0.117489845,0.013803864,0.0050601442,0.6429495,220
1046,1046,0.09455798,0.038602382,0.118915334,0.014140857,0.0050084307,0.55820316,197
1047,1047,0.07898285,0.027697183,0.10827969,0.011724491,0.0050120237,0.5313786,181
1048,1048,0.07723743,0.030680036,0.09722339,0.009452388,0.0050314805,0.50953907,181
1049,1049,0.06741048,0.028124519,0.08208757,0.0067383694,0.005042456,0.36018914,186
1050,1050,0.08056793,0.032108497,0.10759835,0.011577404,0.005002568,0.567634,189
1051,1051,0.074356064,0.027782664,0.0994698,0.009894242,0.0050057922,0.58191043,155
1052,1052,0.05678708,0.021848131,0.0717601,0.0051495126,0.005013489,0.38404137,130
1053,1053,0.07402146,0.03293354,0.09055893,0.00820092,0.005124888,0.43641832,146
1054,1054,0.08644151,0.033598453,0.11531687,0.013297981,0.0050293882,0.5791624,167
1055,1055,0.09083407,0.032995224,0.12193894,0.014869105,0.0052851387,0.5453534,152
1056,1056,0.080589734,0.030332442,0.09983492,0.0099670105,0.005049291,0.5219887,143
1057,1057,0.087688796,0.026289959,0.117199324,0.013735682,0.005069391,0.54092526,146
1058,1058,0.08332873,0.025488963,0.11271061,0.012703682,0.0050571095,0.5245868,181
1059,1059,0.066188715,0.032116257,0.07867903,0.0061903903,0.0050104093,0.3787755,174
1060,1060,0.0743232,0.022696495,0.09693505,0.009396404,0.0050081913,0.478938,229
1061,1061,0.08265574,0.027497903,0.10899088,0.011879011,0.0051793996,0.52202076,242
1062,1062,0.08259933,0.033224635,0.10356686,0.010726095,0.005032524,0.48241737,223
1063,1063,0.091261186,0.038897127,0.10975834,0.012046893,0.005044884,0.50480235,220
1064,1064,0.07998336,0.034541767,0.09949989,0.009900228,0.005054866,0.45777962,232
1065,1065,0.0883701,0.033000614,0.11366498,0.012919727,0.005021023,0.61769605,220
1066,1066,0.08414315,0.039820895,0.09913164,0.009827082,0.0051335413,0.4404575,227
1067,1067,0.07888144,0.033884984,0.09841275,0.009685069,0.0051781978,0.42011237,187
1068,1068,0.07431325,0.030807927,0.08965983,0.008038885,0.005109103,0.45713714,175
1069,1069,0.07944201,0.0449661,0.09540652,0.009102404,0.005040353,0.46769962,164
1070,1070,0.08145363,0.036780026,0.095641196,0.009147239,0.005040462,0.4372844,187
1071,1071,0.06909037,0.033924904,0.09112211,0.008303239,0.00522529,0.4581184,185
1072,1072,0.07307786,0.025400264,0.09333706,0.0087118065,0.0051909294,0.4480893,179
1073,1073,0.087095246,0.038527124,0.11121738,0.012369305,0.0050155506,0.47724923,170
1074,1074,0.08356899,0.03005268,0.10376628,0.01076744,0.0050591975,0.40926373,133
1075,1075,0.09078724,0.031569693,0.113732345,0.012935046,0.005095796,0.46185488,125
1076,1076,0.08842733,0.026663888,0.11504883,0.013236234,0.005045016,0.47843847,137
1077,1077,0.069021374,0.0282784,0.08628297,0.00744475,0.0050612106,0.3793001,159
1078,1078,0.0760674,0.029872082,0.10063859,0.0101281265,0.0050266185,0.45706236,136
1079,1079,0.07050793,0.030769695,0.08089192,0.006543503,0.0051002367,0.36977312,122
1080,1080,0.0732789,0.024639644,0.09168416,0.008405986,0.005008973,0.36321452,131
1081,1081,0.087234706,0.03455106,0.10681434,0.011409303,0.00511194,0.4172241,130
1082,1082,0.08449922,0.03652104,0.09576745,0.009171406,0.0050789025,0.36106062,103
1083,1083,0.07126018,0.02752347,0.087799996,0.0077088387,0.005267976,0.3229017,82
1084,1084,0.078767985,0.024747487,0.10555201,0.011141227,0.005222957,0.4447535,100
1085,1085,0.06652312,0.031223888,0.0798515,0.0063762628,0.005074451,0.33659914,94
1086,1086,0.056773987,0.018067352,0.08630844,0.007449147,0.0050646374,0.41348732,105
1087,1087,0.063848466,0.024887564,0.08883551,0.007891747,0.0051098117,0.39650795,108
1088,1088,0.07039807,0.027120681,0.09599977,0.009215956,0.005139247,0.49238154,94
1089,1089,0.06873672,0.021460876,0.09505831,0.009036082,0.005029335,0.49696034,132
1090,1090,0.07564641,0.033808924,0.10209258,0.010422895,0.005014785,0.51707894,135
1091,1091,0.09453564,0.035764974,0.114397295,0.013086741,0.005013158,0.44118547,151
1092,1092,0.07291102,0.019289145,0.11255395,0.012668392,0.0050150706,0.5108788,154
1093,1093,0.07371442,0.025292128,0.10114858,0.010231036,0.005066225,0.5103886,115
1094,1094,0.058615755,0.01681634,0.08993805,0.008088853,0.0051033315,0.48562768,120
1095,1095,0.05474779,0.021557631,0.08331794,0.0069418796,0.0051356154,0.44657454,133
1096,1096,0.053734925,0.020591596,0.070917524,0.005029295,0.0050100414,0.3546248,143
1097,1097,0.06265237,0.021800984,0.0852029,0.007259535,0.00525391,0.4231313,159
1098,1098,0.06736043,0.023841325,0.085845225,0.0073694023,0.005097224,0.3625826,143
1099,1099,0.07905349,0.025985477,0.10848766,0.011769571,0.005077908,0.49836695,161
1100,1100,0.07926975,0.031944662,0.1056656,0.011165219,0.0055873534,0.5182958,133
1101,1101,0.08516198,0.029819092,0.11738939,0.013780268,0.0050059017,0.5016953,131
1102,1102,0.07633956,0.023967724,0.10816875,0.011700479,0.0050614686,0.52901083,124
1103,1103,0.064927645,0.024656756,0.079785146,0.006365669,0.0051296675,0.35558662,127
1104,1104,0.058000483,0.020313116,0.08603546,0.0074021006,0.005058189,0.4283854,113
1105,1105,0.07836211,0.0267136,0.101677574,0.010338329,0.005047528,0.41562873,123
1106,1106,0.071247175,0.02600636,0.10946056,0.011981614,0.0051292204,0.5693381,98
1107,1107,0.062060013,0.020893507,0.09063777,0.008215206,0.0050514443,0.47563124,120
1108,1108,0.072167166,0.020917043,0.10427605,0.010873496,0.005002253,0.4994711,108
1109,1109,0.074958205,0.021864787,0.10530964,0.011090121,0.0051041045,0.47391418,112
1110,1110,0.07364368,0.024223667,0.10756743,0.011570753,0.0050596474,0.4498866,137
1111,1111,0.057266466,0.021643914,0.08251052,0.0068079866,0.005069355,0.41894215,115
1112,1112,0.06703809,0.022202894,0.09615238,0.00924528,0.0050210864,0.5182647,122
1113,1113,0.064913675,0.018792573,0.099603206,0.009920798,0.005043968,0.4511189,110
1114,1114,0.06494955,0.026068214,0.09430898,0.008894184,0.0050053317,0.47016332,123
1115,1115,0.069542505,0.020183498,0.10045166,0.010090536,0.005481711,0.38629323,125
1116,1116,0.057443634,0.019404428,0.08313323,0.006911134,0.00506257,0.4312127,143
1117,1117,0.06317601,0.018852923,0.099875286,0.009975073,0.0050164238,0.5841151,150
1118,1118,0.051072374,0.02433686,0.07761078,0.0060234335,0.0051218905,0.56030625,158
1119,1119,0.07992253,0.02161511,0.1113065,0.012389137,0.005051125,0.456976,133
1120,1120,0.057919063,0.020062141,0.08783796,0.0077155065,0.0050862534,0.46926638,156
1121,1121,0.07603059,0.023686374,0.09900876,0.0098027345,0.0050009913,0.39989585,163
1122,1122,0.06434096,0.023570223,0.09047696,0.0081860805,0.0050126673,0.4590109,166
1123,1123,0.06734707,0.03203249,0.094225764,0.008878495,0.005120975,0.5545749,152
1124,1124,0.07547443,0.039056107,0.088217854,0.0077823894,0.0051329685,0.3825499,171
1125,1125,0.047582913,0.02172712,0.070389494,0.0049546813,0.0051279124,0.4815145,139
1126,1126,0.05389284,0.01751333,0.08704897,0.0075775227,0.0050907126,0.56036854,141
1127,1127,0.056697067,0.02233972,0.085286565,0.0072737983,0.0050452775,0.4664517,96
1128,1128,0.058416966,0.018920325,0.089761905,0.008057199,0.0050932304,0.49852872,146
1129,1129,0.06868155,0.029177198,0.08985875,0.008074595,0.0050506764,0.44973144,121
1130,1130,0.07752637,0.028250791,0.0978411,0.00957288,0.0050476585,0.46308336,122
1131,1131,0.08731403,0.03562314,0.110799246,0.012276473,0.005089194,0.4333448,154
1132,1132,0.07354169,0.026698,0.10310886,0.0106314365,0.0051954207,0.51755095,147
1133,1133,0.07112133,0.029024925,0.0961433,0.009243534,0.0050928984,0.5840916,187
1134,1134,0.07014126,0.028549897,0.097752824,0.009555615,0.0051310975,0.49396673,188
1135,1135,0.085835405,0.022856541,0.122993164,0.015127319,0.00507531,0.5799538,152
1136,1136,0.062855266,0.022939868,0.08741055,0.007640604,0.0051492825,0.4649688,126
1137,1137,0.06337289,0.020920916,0.08682675,0.007538884,0.0050333277,0.39220792,125
1138,1138,0.06396944,0.027286123,0.07944842,0.0063120513,0.005055757,0.34935975,121
1139,1139,0.06906257,0.025908478,0.093981735,0.008832566,0.00522016,0.50157285,166
1140,1140,0.051596392,0.021648388,0.0744682,0.005545513,0.0050359033,0.4903682,168
1141,1141,0.07033484,0.025988339,0.09442228,0.008915567,0.005009671,0.65051574,162
1142,1142,0.06796008,0.032851547,0.085056774,0.007234655,0.005120372,0.43781167,190
1143,1143,0.07372608,0.025787672,0.10653213,0.011349094,0.0054186704,0.58339936,162
1144,1144,0.073453605,0.028899297,0.10170728,0.010344371,0.00508868,0.57349783,144
1145,1145,0.0695749,0.020853156,0.10472001,0.010966281,0.0050682793,0.57422984,143
1146,1146,0.07818587,0.025437193,0.10698108,0.0114449505,0.005144451,0.47014198,117
1147,1147,0.08422836,0.024740117,0.11454853,0.013121366,0.005140477,0.4340572,127
1148,1148,0.074844286,0.02629881,0.09961672,0.009923491,0.0050408547,0.42246047,117
1149,1149,0.07008503,0.024974044,0.09256823,0.008568877,0.0050404533,0.46235883,138
1150,1150,0.06704433,0.0243358,0.09646292,0.009305095,0.0051441123,0.44126716,144
1151,1151,0.07892782,0.027553009,0.10605578,0.011247829,0.005002255,0.5001573,147
1152,1152,0.067374185,0.027991485,0.092248686,0.008509819,0.0050493423,0.56302786,153
1153,1153,0.07449166,0.021718021,0.10614354,0.011266451,0.005203485,0.44339153,149
1154,1154,0.056942172,0.021888215,0.07784697,0.00606015,0.005089253,0.43131685,130
1155,1155,0.07399366,0.033081856,0.09364653,0.008769672,0.0050354763,0.44153622,130
1156,1156,0.07832977,0.033602677,0.098508574,0.009703939,0.0050599338,0.45641726,120
1157,1157,0.0748527,0.03244135,0.090019025,0.008103425,0.005030507,0.38235873,159
1158,1158,0.06403007,0.029964961,0.08146024,0.00663577,0.0050284695,0.4589098,162
1159,1159,0.05678418,0.02690667,0.06750966,0.0045575537,0.0050015287,0.45264715,155
1160,1160,0.064933136,0.024522582,0.09431397,0.008895125,0.005031144,0.5732989,165
1161,1161,0.08083153,0.03482107,0.0903803,0.0081686,0.0052113086,0.34909838,146
1162,1162,0.06517676,0.025484638,0.08342605,0.0069599054,0.005028807,0.3959603,183
1163,1163,0.07100004,0.029550534,0.08397866,0.0070524155,0.005018441,0.41857195,198
1164,1164,0.063120075,0.027697194,0.08023485,0.006437631,0.005022321,0.47409528,202
1165,1165,0.09336535,0.0480566,0.102923125,0.010593169,0.005180044,0.46617606,193
1166,1166,0.07215462,0.035853006,0.08975593,0.008056127,0.0050815614,0.51359314,194
1167,1167,0.06823331,0.03018859,0.086875185,0.0075472975,0.0051883277,0.3643473,147
1168,1168,0.073616505,0.024787467,0.10052924,0.010106128,0.0050777476,0.5397914,164
1169,1169,0.06446592,0.028960316,0.08404931,0.007064286,0.0050603286,0.46933246,182
1170,1170,0.074118756,0.027092401,0.103379615,0.010687345,0.0050331443,0.62367773,166
1171,1171,0.07259127,0.037357107,0.08219434,0.0067559103,0.005036933,0.42681867,161
1172,1172,0.09075829,0.036814243,0.11539875,0.013316872,0.0051753647,0.55820596,165
1173,1173,0.07896483,0.034016028,0.096953675,0.009400016,0.005015932,0.4264268,193
1174,1174,0.07276754,0.02849986,0.09157445,0.008385881,0.005009782,0.41239944,195
1175,1175,0.06982963,0.029183432,0.08455671,0.007149838,0.005003299,0.35509643,160
1176,1176,0.06996334,0.024710443,0.090864584,0.008256373,0.005051417,0.37274307,166
1177,1177,0.079844825,0.03435976,0.09342765,0.008728726,0.0050447136,0.33613628,151
1178,1178,0.07246473,0.0314873,0.085192986,0.007257845,0.00522857,0.473386,157
1179,1179,0.07802507,0.037740238,0.09785521,0.009575643,0.005094746,0.3997718,126
1180,1180,0.074799076,0.017720668,0.110001825,0.012100402,0.005040659,0.45188457,125
1181,1181,0.07798902,0.025643941,0.10662693,0.011369301,0.005112101,0.5041357,137
1182,1182,0.064829044,0.025594179,0.083434515,0.0069613187,0.0052548666,0.48165298,154
1183,1183,0.06986629,0.03271281,0.08526533,0.007270177,0.0050763227,0.4607322,172
1184,1184,0.06774685,0.025649898,0.08507084,0.0072370484,0.0050418465,0.43694985,176
1185,1185,0.07153724,0.024715072,0.091906875,0.008446873,0.0050468496,0.49537852,186
1186,1186,0.0705623,0.024868969,0.093123846,0.00867205,0.005089526,0.4713006,172
1187,1187,0.075043075,0.03183163,0.09995226,0.009990454,0.00502294,0.5772286,189
1188,1188,0.07065361,0.031225488,0.09343335,0.00872979,0.00504192,0.51071626,233
1189,1189,0.07815322,0.03606936,0.093432024,0.008729543,0.0050608083,0.5256301,211
1190,1190,0.0950305,0.032069422,0.12048397,0.014516388,0.0050195516,0.5636942,223
1191,1191,0.083704695,0.03130518,0.10714136,0.011479272,0.0050395564,0.55684614,216
1192,1192,0.07868549,0.032460164,0.101066366,0.010214411,0.005038149,0.51072264,163
1193,1193,0.08009002,0.03306119,0.105817765,0.011197399,0.0053953496,0.5821601,176
1194,1194,0.08202803,0.033068012,0.09421837,0.008877102,0.005017602,0.3953206,180
1195,1195,0.075507656,0.031998567,0.09500506,0.009025961,0.005130799,0.40582958,197
1196,1196,0.07499076,0.03066115,0.09340903,0.008725247,0.0053852904,0.44200394,192
1197,1197,0.060644947,0.021433886,0.083900385,0.007039275,0.0050396034,0.42952594,170
1198,1198,0.07053061,0.02549532,0.09677343,0.009365097,0.005106754,0.4402098,160
1199,1199,0.08706276,0.041890554,0.104744844,0.010971482,0.0052432106,0.4890703,147
1200,1200,0.07298198,0.026181998,0.09477763,0.008982799,0.0051023355,0.4242597,121
1201,1201,0.06815157,0.025275026,0.08855477,0.0078419475,0.0050818957,0.42002052,106
1202,1202,0.108405046,0.039409664,0.13160048,0.017318686,0.0051550376,0.52977663,131
1203,1203,0.0869511,0.040542103,0.11423031,0.013048565,0.0051193405,0.58876884,134
1204,1204,0.079343975,0.029495312,0.10486359,0.010996372,0.0053545847,0.6251802,121
1205,1205,0.07271057,0.023399305,0.10972646,0.012039896,0.0050289854,0.57275337,126
1206,1206,0.06424356,0.023466393,0.08922023,0.007960251,0.00512292,0.4298612,118
1207,1207,0.08137519,0.042627193,0.09599168,0.009214402,0.005068806,0.4563983,116
1208,1208,0.07928419,0.027277702,0.10609021,0.011255132,0.0050502466,0.56444687,112
1209,1209,0.08286938,0.033940103,0.10438364,0.010895944,0.0051283757,0.4584852,81
1210,1210,0.059762087,0.025635002,0.0752706,0.0056656636,0.005287665,0.35163164,93
1211,1211,0.065649964,0.017241476,0.09585755,0.009188671,0.00508207,0.4879786,87
1212,1212,0.060445856,0.019298224,0.090429716,0.008177534,0.005005154,0.44853252,121
1213,1213,0.057729244,0.017841393,0.08125996,0.0066031804,0.005145201,0.39661178,113
1214,1214,0.06098254,0.021397103,0.09368723,0.008777297,0.0053445385,0.6114762,114
1215,1215,0.07901434,0.030706163,0.098523214,0.009706824,0.005165626,0.4127784,108
1216,1216,0.085170224,0.03453002,0.10895554,0.01187131,0.0050319326,0.5623622,124
1217,1217,0.076026976,0.02863663,0.10374613,0.01076326,0.0050678723,0.49500296,157
1218,1218,0.06849559,0.023564007,0.10055952,0.010112217,0.00502036,0.5541068,168
1219,1219,0.069295116,0.0237699,0.089084305,0.007936013,0.0050169937,0.49948418,146
1220,1220,0.060763575,0.019697059,0.096571535,0.009326061,0.0050215414,0.51189065,125
1221,1221,0.06330668,0.021742731,0.08533858,0.007282673,0.0051012267,0.38150847,126
1222,1222,0.070476994,0.024266645,0.098700725,0.0097418325,0.0051457845,0.4292546,137
1223,1223,0.05934057,0.020241302,0.08846349,0.00782579,0.00505779,0.5893449,155
1224,1224,0.07365197,0.021536542,0.10813316,0.011692781,0.005135986,0.5074278,149
1225,1225,0.07832024,0.028791318,0.10097078,0.010195099,0.0051011853,0.5358398,165
1226,1226,0.08145473,0.031142615,0.107016295,0.011452487,0.0050223344,0.54968965,152
1227,1227,0.06420777,0.01938924,0.09696358,0.009401935,0.0050619175,0.53879255,129
1228,1228,0.07194481,0.023071289,0.10454007,0.010928627,0.0050638523,0.51374066,130
1229,1229,0.064537846,0.020535126,0.09136119,0.008346867,0.005175512,0.5211853,123
1230,1230,0.057795595,0.02025399,0.0787668,0.006204209,0.005030235,0.38491046,114
1231,1231,0.048876625,0.016802566,0.0741144,0.0054929443,0.005162985,0.38528523,100
1232,1232,0.054359343,0.0150087355,0.08221587,0.0067594494,0.005019635,0.4035475,118
1233,1233,0.07425878,0.019867705,0.11076635,0.012269185,0.0050704316,0.5484548,117
1234,1234,0.06667521,0.022925291,0.1022725,0.010459664,0.005048369,0.53730834,116
1235,1235,0.06062652,0.023896873,0.07689841,0.005913366,0.005147256,0.32814625,106
1236,1236,0.056091607,0.02503013,0.075674154,0.0057265772,0.005042674,0.3462167,102
1237,1237,0.06841749,0.027283132,0.09450017,0.008930283,0.0050257016,0.47430867,122
1238,1238,0.047597017,0.016702369,0.07426276,0.0055149575,0.0051000584,0.4164688,100
1239,1239,0.048131976,0.019740343,0.067866385,0.0046058465,0.005009669,0.29270592,108
1240,1240,0.07273592,0.023326177,0.10646064,0.011333867,0.0050420696,0.61514497,111
1241,1241,0.06028639,0.020219468,0.088876255,0.007898988,0.0051149167,0.5995313,121
1242,1242,0.061722666,0.019946687,0.10215624,0.010435897,0.005016499,0.54796714,122
1243,1243,0.06391106,0.017718673,0.09250471,0.008557121,0.005004537,0.44281146,120
1244,1244,0.05429432,0.018711133,0.07850243,0.0061626313,0.005010225,0.44853863,107
1245,1245,0.074133836,0.023404725,0.11150187,0.012432668,0.005247894,0.54075825,107
1246,1246,0.09548116,0.03423105,0.11821917,0.013975772,0.0050423453,0.5571014,128
1247,1247,0.068188384,0.02166082,0.109831996,0.012063067,0.005021955,0.60747606,167
1248,1248,0.07118074,0.022188634,0.10147274,0.010296717,0.005159353,0.5112171,164
1249,1249,0.066952035,0.024708146,0.094125375,0.008859587,0.0051020226,0.48258084,167
1250,1250,0.0731527,0.033406653,0.09398817,0.008833777,0.0050021694,0.4715775,172
1251,1251,0.06415444,0.023414254,0.08979348,0.008062869,0.005016244,0.43414944,158
1252,1252,0.058150403,0.018784499,0.09692848,0.009395129,0.005002114,0.5858098,152
1253,1253,0.055884793,0.019653805,0.082197465,0.0067564235,0.005008267,0.44510466,152
1254,1254,0.06483706,0.020211475,0.104417205,0.010902953,0.0050235335,0.49021843,157
1255,1255,0.05990936,0.022145145,0.09355429,0.008752405,0.0053138854,0.54674894,169
1256,1256,0.076046236,0.026794855,0.105198026,0.011066625,0.0050472245,0.65026474,185
1257,1257,0.074047305,0.028121825,0.09679985,0.009370211,0.005145541,0.44648808,152
1258,1258,0.072239876,0.026661273,0.10134546,0.010270902,0.005003441,0.5985894,172
1259,1259,0.05877563,0.018403886,0.08228907,0.0067714914,0.00503654,0.39415112,129
1260,1260,0.048244245,0.017766854,0.079896055,0.00638338,0.005074295,0.37722895,104
1261,1261,0.056232702,0.022646124,0.08619066,0.0074288305,0.005016592,0.49513367,109
1262,1262,0.053486846,0.0237599,0.07305651,0.0053372537,0.005309444,0.3662207,144
1263,1263,0.055723093,0.01802705,0.090364926,0.00816582,0.005013506,0.61859035,175
1264,1264,0.059534136,0.021581173,0.08636639,0.0074591534,0.005016818,0.47452003,184
1265,1265,0.059011675,0.023391813,0.083422914,0.006959383,0.0050590103,0.39457905,168
1266,1266,0.09168674,0.027895652,0.13586827,0.018460186,0.0051004817,0.6579536,173
1267,1267,0.06451609,0.022686377,0.09642959,0.009298665,0.0052408874,0.5151595,198
1268,1268,0.07694541,0.02688251,0.11564134,0.0133729195,0.0052465834,0.5455724,153
1269,1269,0.057481214,0.027212517,0.07569548,0.0057298057,0.005165766,0.43651995,166
1270,1270,0.06985219,0.027084377,0.09870269,0.009742222,0.0050001456,0.56909704,192
1271,1271,0.051764593,0.024636619,0.060565125,0.0036681343,0.0051403823,0.28655794,144
1272,1272,0.08059168,0.029213468,0.11433419,0.013072306,0.0050021657,0.6602948,171
1273,1273,0.06406084,0.027160095,0.09021805,0.008139296,0.0050055473,0.57733285,177
1274,1274,0.061720133,0.02983261,0.08453759,0.007146604,0.0051027494,0.4958381,172
1275,1275,0.08930292,0.037073784,0.11062715,0.0122383665,0.0050621983,0.617523,182
1276,1276,0.06528777,0.021252895,0.08606295,0.007406832,0.005043889,0.36817962,157
1277,1277,0.06925825,0.023281302,0.09233929,0.008526545,0.005034075,0.54513127,127
1278,1278,0.0967031,0.025567504,0.13109672,0.01718635,0.0051078885,0.52688265,115
1279,1279,0.08304189,0.031325955,0.118177645,0.013965955,0.005222478,0.53690094,142
1280,1280,0.061679777,0.025881667,0.09466263,0.0089610135,0.005039288,0.57935077,148
1281,1281,0.07417248,0.026847243,0.102450885,0.010496183,0.005111674,0.5296178,209
1282,1282,0.060115222,0.021214297,0.09352737,0.008747368,0.0050651133,0.48802465,151
1283,1283,0.043439776,0.0147298705,0.07506286,0.0056344336,0.005079301,0.44302765,129
1284,1284,0.06409147,0.023161065,0.089341894,0.007981975,0.00504125,0.47026986,144
1285,1285,0.07387832,0.029862486,0.08921744,0.007959751,0.005037168,0.42829752,134
