mean_score,median_score,std_score,var_score,min_score,max_score,skew_score,kurtosis_score,mean_score_log,median_score_log,std_score_log,var_score_log,min_score_log,max_score_log,skew_score_log,kurtosis_score_log,transform_inlier_ratio,valid_count,has_artefact,has_non_csnp,dataset
0.0039366027,2.1307538e-09,0.044550505,0.0019847474,0.0,0.9973818,17.026100884263087,323.14267633492847,-21.530079,-19.96679,11.120727,123.67057,-107.88553,-0.0026216507,-1.099758278127614,2.376465985040518,0.7246376811594203,69,False,False,EGT6_008_S_3
0.0036830495,2.621239e-09,0.044772252,0.0020045545,0.0,0.9981611,17.487481174515842,335.921189659469,-22.660036,-19.759619,14.053737,197.5075,-167.3491,-0.0018405914,-2.100522298636641,7.51603676269354,0.7840909090909091,88,False,False,EGT6_008_S_3
0.0036842725,1.3869533e-09,0.047187302,0.0022266414,0.0,0.9992531,16.932784791852725,307.9509085466906,-22.924713,-20.396156,15.036429,226.09421,-237.14066,-0.0007472038,-4.815294651624408,44.964834561790994,0.4504504504504504,111,False,False,EGT6_008_S_3
0.003515434,5.1256768e-09,0.04339524,0.0018831469,0.0,0.9983896,18.09229696966216,360.11416190521163,-21.259878,-19.089005,13.278614,176.3216,-189.09718,-0.0016117096,-3.460696018799701,22.70912482344524,0.6063829787234043,94,False,False,EGT6_008_S_3
0.0032863058,1.3253042e-09,0.041234933,0.0017003196,0.0,0.99811876,18.370312497336435,375.3689340416958,-22.3947,-20.441624,12.150112,147.62523,-132.87193,-0.0018830299,-1.804146355744663,6.989271134521692,0.6341463414634146,82,False,False,EGT6_008_S_3
0.0030734767,2.5950687e-08,0.031970467,0.0010221107,0.0,0.99328965,18.94951299260976,440.6643257627603,-20.124535,-17.467068,12.206461,148.99768,-150.21483,-0.0067329407,-1.758050352963992,6.215586884144695,0.5517241379310345,29,False,False,EGT6_008_S_3
0.0037909867,5.0088733e-09,0.043675624,0.0019075602,0.0,0.9969876,17.20262059415978,329.6762557301097,-21.339338,-19.112055,12.041009,144.9859,-129.52092,-0.0030169487,-1.5144410794917251,4.057426200428296,0.5733333333333334,75,False,False,EGT6_008_S_3
0.003767452,4.56082e-10,0.049620938,0.0024622376,0.0,0.99899113,16.80041582499492,298.7548396923605,-24.189966,-21.508348,13.55556,183.75322,-159.4129,-0.0010094643,-1.7154696445348512,5.762584315162103,0.4793388429752066,121,False,False,EGT6_008_S_3
0.0034374308,1.711387e-09,0.03490424,0.0012183061,3.3130000000000004e-42,0.994843,17.85408561149082,384.1894409545528,-21.957897,-20.185963,11.803568,139.32422,-95.51069,-0.0051703453,-0.7363722822710242,0.3410852927248031,0.717948717948718,39,False,False,EGT6_008_S_3
0.0033880675,3.0542044e-09,0.038845118,0.0015089432,1.5100000000000001e-43,0.99454516,18.73231479346644,402.5317997760032,-20.917368,-19.606747,10.704136,114.57852,-98.59631,-0.005469799,-0.9365040112950028,1.5876201232944478,0.5774647887323944,71,False,False,EGT6_008_S_3
0.0034210747,1.3236572e-09,0.048863206,0.002387613,0.0,0.9980683,17.554971492587942,322.0264823464993,-22.79951,-20.442867,12.511575,156.5395,-177.93843,-0.0019335747,-2.295139035536941,10.956692791951072,0.5695364238410596,151,False,False,EGT6_008_S_3
0.0035205414,2.1819382e-09,0.040847193,0.0016684933,0.0,0.9986857,18.01317645619418,365.6989260792543,-21.589844,-19.943052,11.451084,131.12732,-129.23723,-0.0013151169,-1.207364191952195,3.1698442838714707,0.7534246575342466,73,False,False,EGT6_008_S_3
