mean_score,median_score,std_score,var_score,min_score,max_score,valid_count,transform_inlier_ratio,has_artefact,has_non_csnp
0.003989171,1.4693127e-09,0.045339596,0.002055679,0.0,0.9992593,79,0.3670886075949367,False,False
0.003904942,2.6455038e-09,0.044485852,0.001978991,0.0,0.99810594,68,0.4117647058823529,False,False
0.0040180096,3.0401017e-09,0.05113237,0.0026145193,0.0,0.99647707,117,0.8376068376068376,False,False
0.004045493,5.545214e-10,0.050336182,0.0025337313,0.0,0.9981715,105,0.6666666666666666,False,False
0.0040949676,3.4135972e-10,0.051120438,0.0026132993,0.0,0.99866045,107,0.8598130841121495,False,False
0.0041767466,6.36617e-11,0.045408525,0.0020619342,0.0,0.9993217,66,0.7121212121212122,False,False
0.004145382,7.182548e-09,0.043207224,0.0018668643,0.0,0.9981168,59,0.423728813559322,False,False
0.004241216,8.1902307e-10,0.052824177,0.0027903938,0.0,0.99886626,113,0.5486725663716814,False,False
0.004017544,2.3550734e-10,0.050826088,0.0025832911,0.0,0.9990615,111,0.7657657657657657,False,False
0.0039517037,2.3325457e-09,0.048736896,0.002375285,0.0,0.99909157,96,0.5416666666666666,False,False
0.0040809484,3.265171e-10,0.052190837,0.0027238836,0.0,0.9987996,116,0.4396551724137931,False,False
0.0038861285,3.6132723e-09,0.043984443,0.0019346311,0.0,0.99703324,79,0.6708860759493671,False,False
0.0039276807,5.4346205e-10,0.04940852,0.002441202,0.0,0.99927735,114,0.6754385964912281,False,False
0.003948422,1.4536173e-09,0.04656564,0.0021683588,0.0,0.999084,81,0.7407407407407407,False,False
0.004104097,3.5103273e-10,0.052296795,0.0027349547,0.0,0.99891,115,0.7478260869565218,False,False
0.0040196264,2.9248892e-09,0.050728653,0.002573396,0.0,0.9966183,113,0.6371681415929203,False,False
0.0037482404,2.8169472e-10,0.045045376,0.002029086,0.0,0.9978246,85,0.6941176470588235,False,False
0.0037061956,3.962581e-10,0.048143398,0.002317787,0.0,0.9990439,102,0.6176470588235294,False,False
0.003922765,1.1078798e-10,0.05354589,0.002867162,0.0,0.9998149,146,0.3493150684931507,False,False
0.003514263,3.459552e-10,0.03917679,0.0015348208,0.0,0.9970338,62,0.5645161290322581,False,False
0.0034197306,5.6957217e-10,0.03961339,0.0015692207,0.0,0.99947184,68,0.75,False,False
0.0038639265,2.8347404e-09,0.04977528,0.0024775786,0.0,0.9971654,118,0.4322033898305085,False,False
0.003923693,4.8781064e-09,0.05051473,0.002551738,0.0,0.9985914,115,0.6086956521739131,False,False
0.003972675,2.558107e-09,0.050690718,0.002569549,0.0,0.99770814,114,0.8421052631578947,False,False
0.0039326553,1.3057085e-09,0.051346853,0.0026364995,0.0,0.9980192,127,0.8031496062992126,False,False
0.003876741,1.5016393e-09,0.05043862,0.0025440545,0.0,0.99600357,117,0.9230769230769232,False,False
0.0037633746,1.3617341e-09,0.047856607,0.002290255,0.0,0.99749637,112,0.7053571428571429,False,False
0.0038070919,1.1227737e-09,0.05073154,0.0025736892,0.0,0.996194,129,0.8527131782945736,False,False
0.004236358,3.711705e-11,0.056714024,0.0032164806,0.0,0.9990449,152,0.6776315789473685,False,False
0.004186918,1.5211e-09,0.04687007,0.0021968037,0.0,0.99747497,78,0.8333333333333334,False,False
0.0039586364,4.7694195e-09,0.049897403,0.0024897507,0.0,0.9973766,109,0.5504587155963303,False,False
0.003982826,2.1035187e-09,0.046303276,0.0021439935,0.0,0.9989343,84,0.6071428571428571,False,False
0.0042402716,2.137908e-09,0.04777962,0.002282892,0.0,0.9987749,81,0.4320987654320987,False,False
0.004277443,8.8989116e-10,0.05242361,0.002748235,0.0,0.9993789,108,0.5277777777777778,False,False
0.0040452476,2.325955e-09,0.041313533,0.0017068079,3.6000000000000004e-44,0.9967575,43,0.7209302325581395,False,False
0.003790122,9.751031e-10,0.04712241,0.0022205217,0.0,0.9973133,93,0.5268817204301075,False,False
0.0037786704,7.84069e-10,0.047711827,0.0022764185,0.0,0.9997597,105,0.419047619047619,False,False
0.0039464557,5.879037e-09,0.04592336,0.0021089548,0.0,0.9970665,79,0.810126582278481,False,False
0.004236225,2.3674371e-09,0.049833454,0.0024833733,0.0,0.99923354,93,0.6666666666666666,False,False
0.0041143075,6.127032e-10,0.053928614,0.0029082955,0.0,0.9977324,129,0.8294573643410853,False,False
0.0041163717,1.9287882e-09,0.042953625,0.0018450139,1.5230000000000002e-42,0.99627906,56,0.6785714285714286,False,False
0.004195163,2.3280236e-09,0.05286639,0.0027948555,0.0,0.9980503,112,0.5803571428571429,False,False
0.0037838414,4.9203663e-09,0.040627792,0.0016506176,9.670000000000001e-43,0.99406004,52,0.6153846153846154,True,False
0.003323803,1.9006274e-08,0.03385642,0.0011462573,0.0,0.9973732,32,0.4375,True,False
0.0034082113,6.220348e-09,0.04354562,0.001896221,0.0,0.99375206,101,0.6534653465346535,False,False
0.0034160428,2.3222324e-10,0.044856224,0.0020120807,0.0,0.99962765,110,0.5,False,False
0.0035535975,5.0292137e-10,0.0422062,0.0017813635,2.112e-42,0.99667764,83,0.7831325301204819,False,False
0.0035460768,9.1615304e-10,0.04550606,0.0020708016,0.0,0.9968802,114,0.4912280701754385,False,False
0.0035100486,4.0910093e-09,0.046299122,0.0021436089,0.0,0.9966449,130,0.5692307692307692,False,False
0.0034368073,5.817001e-10,0.04089996,0.0016728067,0.0,0.99926215,79,0.8607594936708861,False,False
0.0036321888,7.035793e-10,0.04269511,0.0018228722,0.0,0.99724436,71,0.8309859154929577,False,False
0.0037980892,2.0881039e-10,0.045630064,0.0020821027,0.0,0.99883914,90,0.7,False,False
