,index,mean_score,median_score,std_score,var_score,min_score,max_score,valid_count,transform_inlier_ratio
259,259,0.0053505246,2.7024313e-08,0.051643904,0.002667093,7.1e-44,0.99692684,45,0.6
260,260,0.0061498387,1.6655484e-08,0.05498183,0.0030230018,3.01321e-40,0.9903007,41,0.6585365853658537
261,261,0.006220391,1.0273899e-08,0.050798252,0.0025804623,4.9e-44,0.998103,25,0.48
262,262,0.005753797,3.9191788e-09,0.052079648,0.0027122896,1.0636156e-34,0.99831814,36,0.4444444444444444
263,263,0.0061360523,8.426097e-09,0.05198261,0.0027021917,5.7771e-41,0.9962857,31,0.4838709677419355
264,264,0.00623136,9.7045385e-09,0.057153843,0.003266562,0.0,0.9984082,48,0.7291666666666666
265,265,0.0059811347,4.3674557e-08,0.054293934,0.0029478313,1.28866e-40,0.99151844,38,0.4473684210526316
266,266,0.007207413,1.0222765e-08,0.05623939,0.0031628688,0.0,0.99474907,23,0.6956521739130435
267,267,0.006725291,5.8123177e-08,0.051611103,0.002663706,0.0,0.9968346,20,0.75
268,268,0.0067564044,5.2654226e-08,0.053561166,0.0028687983,0.0,0.99885285,23,0.6521739130434783
269,269,0.0072976374,1.0804953e-08,0.059681516,0.0035618835,0.0,0.998982,31,0.4838709677419355
270,270,0.005768683,1.0788966e-08,0.052117832,0.0027162684,2.08468e-40,0.9936568,32,0.40625
271,271,0.0049419245,3.059137e-09,0.0471717,0.0022251694,0.0,0.9976567,40,0.45
272,272,0.004812064,7.836253e-09,0.045940038,0.002110487,3.388612e-39,0.9969785,42,0.5
273,273,0.0048769834,4.4469678e-10,0.056721807,0.0032173633,0.0,0.9974426,91,0.5384615384615384
274,274,0.004802611,5.693401e-09,0.050299294,0.002530019,0.0,0.99693,64,0.625
275,275,0.0043375087,8.948015e-09,0.040633675,0.0016510955,1.1356251e-35,0.9957475,35,0.4857142857142857
276,276,0.0040390235,2.2276959e-08,0.04038227,0.0016307278,0.0,0.9982058,43,0.6744186046511628
277,277,0.003853535,9.766261e-09,0.042124655,0.0017744866,0.0,0.99642867,62,0.532258064516129
278,278,0.003877372,5.3533356e-10,0.043906216,0.0019277559,0.0,0.9981254,71,0.8309859154929577
279,279,0.0039495863,1.882908e-09,0.046410516,0.0021539358,0.0,0.9996058,72,0.7083333333333334
280,280,0.0045700218,3.3604164e-09,0.046442997,0.002156952,0.0,0.9979464,52,0.4807692307692308
281,281,0.0048483615,7.8949505e-09,0.04787254,0.0022917802,0.0,0.99727434,42,0.6666666666666666
282,282,0.004883856,7.867195e-09,0.04809612,0.002313237,0.0,0.99922544,47,0.5957446808510638
283,283,0.004857447,4.207058e-09,0.04838712,0.0023413135,0.0,0.9990825,50,0.46
284,284,0.004555854,1.9000737e-09,0.0469943,0.002208464,0.0,0.9986786,46,0.6956521739130435
285,285,0.004730748,1.2347501e-08,0.051229905,0.0026245033,0.0,0.9979722,65,0.5384615384615384
286,286,0.004840023,3.5681844e-09,0.044843916,0.002010977,0.0,0.9983715,33,0.6060606060606061
287,287,0.004880994,4.424381e-09,0.054289386,0.0029473372,0.0,0.99956805,66,0.8939393939393939
288,288,0.004709964,4.0507273e-09,0.04593109,0.002109665,0.0,0.99860764,44,0.5681818181818182
289,289,0.004639719,2.5086573e-09,0.044560816,0.0019856663,1.9313406e-38,0.99840486,39,0.5897435897435898
290,290,0.0044104178,1.7198516e-08,0.044408172,0.0019720858,0.0,0.9976386,47,0.5531914893617021
291,291,0.00437072,3.704721e-09,0.047570232,0.0022629271,0.0,0.9979579,70,0.6428571428571429
292,292,0.004051131,1.6998245e-08,0.046674397,0.0021784992,0.0,0.99794126,70,0.6
293,293,0.0041954443,6.8012724e-09,0.04261,0.0018156122,0.0,0.997427,45,0.8444444444444444
294,294,0.004440223,5.2434004e-09,0.041887626,0.0017545732,1e-45,0.9952539,33,0.7272727272727273
295,295,0.004191407,3.7559187e-09,0.044762418,0.0020036742,0.0,0.99847573,61,0.6065573770491803
296,296,0.004281015,2.0004323e-09,0.043601844,0.0019011209,1.8378e-41,0.999112,48,0.4166666666666667
297,297,0.0043936195,1.3676095e-08,0.043491118,0.0018914774,0.0,0.99703324,44,0.36363636363636365
298,298,0.004037503,2.5986179e-08,0.035709817,0.001275191,0.0,0.99395066,25,0.6
299,299,0.0037459163,4.498527e-09,0.038779493,0.001503849,0.0,0.99575377,41,0.5853658536585366
300,300,0.0037740327,7.831532e-09,0.03615707,0.0013073337,0.0,0.99785316,31,0.7741935483870968
301,301,0.0040864223,5.355457e-09,0.041885953,0.001754433,2.1234e-41,0.9963118,50,0.68
302,302,0.0029473319,2.589613e-06,0.026841326,0.00072045677,0.0,0.94380873,11,0.18181818181818182
303,303,0.0032573028,1.001805e-06,0.02899909,0.0008409472,0.0,0.9808547,11,0.18181818181818182
304,304,0.0043914113,1.7920188e-09,0.044361394,0.0019679333,1.447672e-39,0.995382,48,0.625
305,305,0.0042567174,9.663588e-09,0.047234528,0.0022311006,0.0,0.99733853,72,0.4305555555555556
306,306,0.0043489034,1.03136255e-08,0.04035853,0.0016288109,0.0,0.9970175,27,0.7407407407407407
307,307,0.004700774,3.9436976e-08,0.039380096,0.001550792,0.0,0.9947026,18,0.5555555555555556
308,308,0.0053814924,1.7154452e-08,0.04678933,0.0021892413,2.73e-43,0.99762154,29,0.6206896551724138
309,309,0.0048374343,1.600982e-08,0.046379596,0.002151067,0.0,0.99303114,41,0.6097560975609756
310,310,0.004617213,3.9876573e-09,0.048434313,0.0023458828,0.0,0.998053,61,0.6557377049180327
311,311,0.0041866004,4.1058152e-09,0.0458061,0.0020981987,0.0,0.9982425,58,0.6551724137931034
312,312,0.0040974054,8.092964e-09,0.044926595,0.0020183988,0.0,0.9991992,61,0.7540983606557377
313,313,0.0045157922,6.213266e-09,0.04157066,0.0017281197,7.163063e-36,0.99758726,27,0.5555555555555556
314,314,0.004809584,5.0917343e-08,0.04030136,0.0016241997,0.0,0.99699146,16,0.625
315,315,0.0048938026,6.01807e-09,0.04698943,0.0022080063,0.0,0.9975483,45,0.6222222222222222
316,316,0.004657893,1.1036817e-08,0.045130625,0.0020367734,0.0,0.9931438,35,0.45714285714285713
317,317,0.005280792,1.5040806e-08,0.04695972,0.0022052154,6.5757976e-38,0.9936256,28,0.7142857142857143
318,318,0.006419931,2.3883652e-08,0.051447503,0.0026468458,0.0,0.9956768,25,0.68
319,319,0.007109975,1.86542e-08,0.060798995,0.0036965178,5.9733e-41,0.99544656,33,0.5151515151515151
320,320,0.0077731176,9.913657e-08,0.06005999,0.0036072023,0.0,0.9970955,21,0.47619047619047616
321,321,0.007822265,1.1080438e-08,0.058440346,0.003415274,0.0,0.9940374,20,0.45
322,322,0.0074071884,2.7235695e-08,0.057279337,0.0032809223,1.0421e-41,0.9927627,23,0.391304347826087
323,323,0.007717159,2.1970694e-08,0.05830149,0.0033990638,2.262905e-39,0.99636453,22,0.45454545454545453
324,324,0.0077031753,1.9816412e-08,0.058807418,0.0034583125,0.0,0.9950375,23,0.5217391304347826
325,325,0.0076903766,2.8685811e-08,0.057189934,0.0032706887,0.0,0.99102074,20,0.55
326,326,0.0076005007,1.23754e-07,0.05417006,0.0029343953,0.0,0.99819106,16,0.6875
327,327,0.007709209,9.180278e-09,0.06521505,0.0042530033,0.0,0.9977009,32,0.5625
328,328,0.0071392925,2.9828755e-08,0.055525392,0.003083069,2.1e-44,0.99750453,19,0.3157894736842105
329,329,0.0076860306,3.0918233e-08,0.0659579,0.004350444,0.0,0.9945005,38,0.5263157894736842
330,330,0.00789164,1.4804572e-08,0.053318437,0.0028428559,0.0,0.99410045,15,0.4666666666666667
331,331,0.007258752,7.478623e-08,0.06015617,0.0036187647,0.0,0.99567485,33,0.42424242424242425
332,332,0.007187059,1.218804e-08,0.05930819,0.0035174615,0.0,0.99553293,31,0.5806451612903226
333,333,0.006982854,3.5395843e-08,0.05509921,0.003035923,4e-45,0.99754304,24,0.5833333333333334
334,334,0.0070584225,1.5868153e-08,0.05777999,0.0033385272,3.903e-42,0.9949369,26,0.6538461538461539
335,335,0.006620797,1.4665556e-08,0.053187497,0.00282891,1.4262e-41,0.99530464,28,0.6785714285714286
336,336,0.005840089,2.2982651e-09,0.05447875,0.0029679341,0.0,0.9951352,41,0.7073170731707317
337,337,0.0050216736,4.1295984e-08,0.04582332,0.0020997766,0.0,0.9969096,29,0.4482758620689655
338,338,0.004571778,5.7719586e-08,0.039721444,0.0015777932,6e-45,0.9900827,19,0.5789473684210527
339,339,0.004321195,2.7093884e-08,0.036639616,0.0013424613,1.371924e-39,0.99111474,22,0.5909090909090909
340,340,0.0042382083,1.5888956e-08,0.04556988,0.0020766142,0.0,0.99625623,63,0.6507936507936508
341,341,0.0039238967,5.401667e-09,0.0367984,0.0013541223,2.9435303e-36,0.99688876,31,0.7419354838709677
342,342,0.0037856796,2.0884154e-09,0.046891037,0.0021987695,0.0,0.99887145,90,0.7888888888888889
343,343,0.0037932985,4.8241353e-09,0.042731248,0.0018259597,0.0,0.99796885,65,0.6
344,344,0.0039138272,3.1783185e-09,0.044269226,0.0019597644,0.0,0.998883,64,0.578125
345,345,0.004269725,4.8797233e-08,0.03976079,0.0015809205,0.0,0.9928762,27,0.2962962962962963
346,346,0.0045796055,8.638857e-09,0.041778676,0.0017454579,0.0,0.9965018,36,0.4444444444444444
347,347,0.004481059,6.046939e-09,0.046203885,0.002134799,8e-45,0.99932504,51,0.5686274509803921
348,348,0.0048833075,2.0927029e-08,0.0402911,0.0016233727,0.0,0.99910927,22,0.6363636363636364
349,349,0.004857304,2.3155298e-08,0.049177542,0.0024184305,0.0,0.9980383,50,0.54
350,350,0.005209391,1.2512412e-08,0.0453378,0.002055516,8.4e-44,0.99681556,31,0.7096774193548387
351,351,0.005042664,2.9019689e-09,0.045590505,0.002078494,1.74e-43,0.9955653,33,0.696969696969697
352,352,0.004551358,4.3370854e-09,0.047444165,0.002250949,0.0,0.9975526,50,0.62
353,353,0.0044806683,7.2220305e-09,0.04170739,0.0017395063,1.2984747e-34,0.99402595,31,0.5806451612903226
354,354,0.0044239666,7.966081e-09,0.046177138,0.002132328,0.0,0.9981687,51,0.5294117647058824
355,355,0.0041643265,9.788192e-09,0.04144282,0.0017175074,0.0,0.9969187,39,0.5641025641025641
356,356,0.0039691683,5.7968896e-09,0.040063556,0.0016050885,0.0,0.99817395,39,0.6153846153846154
357,357,0.0036641024,2.0236675e-09,0.0353194,0.0012474599,9.464e-42,0.9971259,26,0.7307692307692307
358,358,0.0036344086,2.1902733e-09,0.041213207,0.0016985283,0.0,0.99315333,61,0.6557377049180327
359,359,0.003690722,2.392732e-09,0.037622012,0.0014154157,1.078263e-38,0.9975483,47,0.6595744680851063
360,360,0.003488603,4.0020276e-09,0.04004311,0.0016034505,0.0,0.99771184,67,0.7761194029850746
361,361,0.0035973745,1.4389157e-09,0.046802502,0.0021904742,0.0,0.99889964,106,0.5754716981132075
362,362,0.0037626687,2.338651e-09,0.036400907,0.0013250259,0.0,0.99873996,34,0.8235294117647058
363,363,0.0037416057,1.2831602e-09,0.042368203,0.0017950648,0.0,0.9987168,68,0.7205882352941176
364,364,0.0036819323,8.318898e-09,0.03909425,0.0015283605,0.0,0.9983454,50,0.64
365,365,0.003964651,1.42044065e-08,0.038181584,0.0014578335,1.1e-44,0.99255764,34,0.47058823529411764
366,366,0.0038740432,4.397761e-09,0.04498476,0.0020236287,0.0,0.998095,68,0.5147058823529411
367,367,0.0040066936,4.1838772e-09,0.040373,0.0016299791,1.6663154e-33,0.9969624,37,0.7297297297297297
368,368,0.0045585097,9.481958e-09,0.04120857,0.0016981462,6.618e-42,0.9966098,30,0.5
369,369,0.0040238565,1.6334086e-08,0.04051831,0.0016417333,2.0046436e-35,0.9957708,38,0.7105263157894737
370,370,0.003900651,6.670754e-09,0.03878117,0.0015039791,0.0,0.9958482,38,0.4473684210526316
371,371,0.0036682654,1.0726026e-08,0.041614745,0.001731787,0.0,0.9955169,67,0.47761194029850745
372,372,0.0037493566,7.174757e-09,0.03931306,0.0015455165,0.0,0.9987776,51,0.37254901960784315
373,373,0.0040049865,2.5105443e-08,0.038667783,0.0014951974,0.0,0.9938553,28,0.6428571428571429
374,374,0.004725889,5.649411e-09,0.04419665,0.0019533439,0.0,0.9955268,34,0.5
375,375,0.0047873883,5.658006e-09,0.044841383,0.0020107497,3.7114448e-36,0.99116486,27,0.6296296296296297
376,376,0.0046844715,2.3728892e-09,0.042875584,0.0018383156,0.0,0.9948757,24,0.7916666666666666
377,377,0.004513941,2.0578941e-08,0.042568408,0.0018120692,5.73e-43,0.9951447,27,0.6666666666666666
378,378,0.004849501,4.444299e-09,0.04603411,0.002119139,0.0,0.99661875,40,0.7
379,379,0.0045840507,2.6557124e-08,0.042032965,0.0017667701,3.258e-42,0.99592614,34,0.6176470588235294
380,380,0.0044357316,4.0480178e-10,0.04264803,0.0018188544,0.0,0.99780893,37,0.7837837837837838
381,381,0.0037090597,1.730606e-09,0.038247872,0.0014628997,0.0,0.99796885,43,0.5116279069767442
382,382,0.0036436883,2.4693081e-08,0.034201667,0.0011697541,6.36e-43,0.9940753,25,0.56
383,383,0.0039852094,8.145846e-10,0.0401069,0.0016085635,0.0,0.9992897,37,0.40540540540540543
384,384,0.0040491642,1.6848607e-09,0.045299053,0.0020520042,0.0,0.99599123,69,0.6086956521739131
385,385,0.004032809,3.619653e-09,0.04093478,0.0016756561,3.30614e-40,0.9979132,41,0.7073170731707317
386,386,0.0041536964,1.979706e-09,0.047409587,0.0022476688,0.0,0.9979579,74,0.5405405405405406
387,387,0.00428126,5.2544884e-09,0.044243366,0.0019574754,3.4e-44,0.9979237,51,0.7254901960784313
388,388,0.005019375,1.5682023e-08,0.046404492,0.002153377,2.9756547e-33,0.9953374,41,0.7073170731707317
389,389,0.005400494,3.0647595e-08,0.04593198,0.002109747,0.0,0.99369186,27,0.6666666666666666
390,390,0.0060832086,1.33361215e-08,0.054273847,0.0029456506,0.0,0.9980335,42,0.5952380952380952
391,391,0.006031724,3.009317e-08,0.05226283,0.0027314036,2.510528e-39,0.9948606,28,0.6428571428571429
392,392,0.0065150997,8.1037854e-08,0.050917096,0.0025925506,1.239e-42,0.9911658,24,0.4166666666666667
393,393,0.007459708,4.9577167e-08,0.057529174,0.0033096059,0.0,0.9977171,23,0.7391304347826086
394,394,0.007866324,5.691766e-08,0.06276797,0.003939818,0.0,0.9885999,35,0.5428571428571428
395,395,0.0084902765,2.5923123e-08,0.06372748,0.0040611923,5.0931e-40,0.9965185,28,0.5
396,396,0.008627215,4.7885834e-08,0.061098836,0.003733068,0.0,0.9820378,18,0.3888888888888889
397,397,0.009814003,7.152627e-08,0.06683953,0.004467523,1.3249727e-36,0.9962239,19,0.5263157894736842
398,398,0.009823327,2.4887572e-07,0.058497723,0.0034219834,0.0,0.99835527,8,0.75
399,399,0.0094536,3.0185053e-08,0.07228085,0.0052245213,1e-45,0.9977994,26,0.38461538461538464
400,400,0.008737791,1.7814085e-07,0.06229174,0.0038802612,0.0,0.9971506,16,0.5625
401,401,0.008293981,2.3451822e-08,0.06593204,0.0043470347,0.0,0.9972535,33,0.3939393939393939
402,402,0.0071165157,1.7193809e-08,0.055181365,0.0030449831,4.149e-42,0.9956128,27,0.2962962962962963
403,403,0.006068788,4.6171586e-08,0.0520501,0.0027092127,0.0,0.9970875,24,0.375
404,404,0.0056810337,4.998484e-08,0.049212184,0.0024218392,0.0,0.99317604,27,0.5925925925925926
405,405,0.00565305,8.007137e-09,0.051608436,0.0026634305,0.0,0.997059,32,0.46875
406,406,0.0055579375,1.9247837e-08,0.05484838,0.0030083447,0.0,0.9995695,43,0.5116279069767442
407,407,0.005370764,5.771141e-09,0.04645687,0.0021582406,1.2502e-41,0.993231,29,0.4827586206896552
408,408,0.004596866,6.8868765e-08,0.03915235,0.0015329067,1.586067e-39,0.99174964,21,0.47619047619047616
409,409,0.0041142073,1.3180568e-09,0.04016534,0.0016132544,0.0,0.99744356,35,0.4857142857142857
410,410,0.004064365,4.474016e-09,0.044335622,0.0019656473,0.0,0.9959442,68,0.5294117647058824
411,411,0.0040566027,5.719179e-09,0.047280923,0.0022354855,0.0,0.99782753,79,0.4810126582278481
412,412,0.0039008504,4.4665383e-09,0.046742223,0.0021848353,0.0,0.9969971,78,0.5641025641025641
413,413,0.003807207,1.4519684e-09,0.04297214,0.0018466047,0.0,0.9977095,66,0.696969696969697
414,414,0.0037616063,9.539638e-10,0.04536854,0.0020583046,0.0,0.99888533,79,0.6582278481012658
415,415,0.0038617197,2.6843312e-09,0.04636946,0.0021501267,0.0,0.9990472,79,0.7468354430379747
416,416,0.0039725173,5.696642e-09,0.0449885,0.0020239654,0.0,0.9971968,63,0.7301587301587301
417,417,0.0040801647,1.0372284e-08,0.038429406,0.0014768193,0.0,0.99769,29,0.6551724137931034
418,418,0.004090006,5.687265e-09,0.042176425,0.0017788508,0.0,0.99875534,43,0.4883720930232558
419,419,0.0045819054,1.1691168e-09,0.053137444,0.002823588,0.0,0.99868095,83,0.39759036144578314
420,420,0.0049409913,8.3596263e-10,0.04508989,0.0020330981,0.0,0.99902767,39,0.5641025641025641
421,421,0.005045288,4.8911893e-08,0.04486617,0.0020129734,0.0,0.9976719,30,0.6666666666666666
422,422,0.005211561,1.313064e-08,0.051555805,0.0026580011,0.0,0.9984634,48,0.625
423,423,0.004808502,1.4731918e-09,0.047220733,0.0022297977,0.0,0.9979222,43,0.6976744186046512
424,424,0.0044777626,1.0809874e-08,0.045829743,0.0021003655,0.0,0.9993288,45,0.7777777777777778
425,425,0.0045677368,8.531715e-09,0.046074808,0.0021228879,8.2709e-41,0.99775237,49,0.5102040816326531
426,426,0.004817787,2.3344884e-09,0.046101846,0.0021253803,0.0,0.9981159,37,0.4594594594594595
427,427,0.005146938,1.863505e-08,0.046323393,0.0021458566,0.0,0.99653035,30,0.6
428,428,0.0053046006,1.3494381e-08,0.0454441,0.0020651664,4.439791e-39,0.994399,21,0.5238095238095238
429,429,0.0053840545,1.8637433e-08,0.04487415,0.0020136894,2.2769551e-35,0.9986986,30,0.7333333333333333
430,430,0.0050669387,3.0567264e-08,0.04322982,0.0018688171,3.761723e-33,0.99425924,23,0.6086956521739131
431,431,0.004415194,5.00566e-07,0.037397984,0.0013986094,0.0,0.9850928,12,0.25
432,432,0.004619263,7.2119394e-07,0.03867472,0.0014957339,0.0,0.98450863,13,0.23076923076923078
433,433,0.0045548603,1.00450555e-08,0.0460987,0.0021250902,0.0,0.9944261,44,0.3409090909090909
434,434,0.0036157628,3.0735008e-09,0.043548267,0.0018964517,0.0,0.9977471,72,0.5416666666666666
435,435,0.0033287057,1.4148643e-09,0.034609437,0.0011978131,0.0,0.9987558,42,0.6190476190476191
436,436,0.003313735,1.2872248e-09,0.043539733,0.0018957084,0.0,0.99816674,111,0.36936936936936937
437,437,0.0031922858,3.3479892e-09,0.037047096,0.0013724872,0.0,0.99827635,68,0.6470588235294118
438,438,0.0032384119,6.5362765e-10,0.039601784,0.0015683012,0.0,0.99744123,82,0.5365853658536586
439,439,0.0032224339,7.947478e-10,0.036624324,0.0013413412,0.0,0.9981159,61,0.6885245901639344
440,440,0.0031945503,3.5352508e-09,0.035746977,0.0012778463,0.0,0.9990945,51,0.7058823529411765
441,441,0.0034016713,1.3436583e-09,0.040488716,0.001639336,0.0,0.99742174,70,0.5142857142857142
442,442,0.0037506928,3.0471455e-08,0.03613831,0.0013059776,0.0,0.9970195,25,0.52
443,443,0.0036571517,2.1139085e-08,0.040267907,0.0016215044,0.0,0.9950119,44,0.5681818181818182
444,444,0.0040954766,1.1645179e-08,0.042395826,0.001797406,1.5816e-41,0.99679035,48,0.6875
445,445,0.0045640166,2.764248e-09,0.048521034,0.0023542908,0.0,0.99719775,59,0.576271186440678
446,446,0.0043167253,1.0118839e-08,0.043488864,0.0018912812,1.462069e-37,0.9975668,45,0.6444444444444445
447,447,0.003791209,1.6210421e-08,0.032638445,0.0010652682,3.0192915e-38,0.9928962,8,1.0
448,448,0.0036758264,7.029305e-09,0.035227697,0.0012409907,0.0,0.9970451,28,0.5714285714285714
449,449,0.0040674824,9.194068e-09,0.04317747,0.001864294,0.0,0.9987352,50,0.68
450,450,0.004788177,3.5554357e-09,0.046467256,0.002159206,0.0,0.9981245,47,0.6170212765957447
451,451,0.004890099,1.2395368e-08,0.042973317,0.0018467061,0.0,0.995949,29,0.5517241379310345
452,452,0.0045027975,4.182693e-08,0.041492656,0.0017216405,0.0,0.99751633,26,0.46153846153846156
453,453,0.0046029333,5.6076557e-09,0.04405807,0.0019411136,7e-45,0.9966796,42,0.7142857142857143
454,454,0.0042275484,6.472377e-09,0.04385657,0.0019233987,0.0,0.99844724,52,0.5961538461538461
455,455,0.003987482,4.0269518e-10,0.04398699,0.0019348554,0.0,0.9986934,67,0.582089552238806
456,456,0.0038333144,8.5768403e-10,0.04190334,0.0017558897,0.0,0.99916106,56,0.3392857142857143
457,457,0.0037630177,1.0027092e-08,0.04180608,0.0017477483,0.0,0.9976386,56,0.7142857142857143
458,458,0.0041467138,2.313736e-09,0.041766953,0.0017444784,2.69e-43,0.9985819,45,0.4888888888888889
459,459,0.0039572865,2.3489624e-09,0.041131772,0.0016918227,0.0,0.99832106,49,0.6938775510204082
460,460,0.0036059737,3.0134935e-09,0.04063967,0.0016515828,0.0,0.9970356,59,0.711864406779661
461,461,0.00371136,1.3974535e-08,0.039205898,0.0015371024,0.0,0.9959718,46,0.7391304347826086
462,462,0.0042068157,7.988585e-09,0.045344528,0.0020561262,8.321e-42,0.9986124,58,0.6896551724137931
463,463,0.0048725004,5.383821e-09,0.052754916,0.0027830813,0.0,0.9961228,67,0.6716417910447762
464,464,0.0056271595,1.8089601e-08,0.045321934,0.0020540778,3.702665e-35,0.997867,24,0.7916666666666666
465,465,0.0056937067,2.2049996e-08,0.042800058,0.0018318448,0.0,0.9969981,12,0.6666666666666666
466,466,0.005951006,7.08794e-08,0.050269496,0.0025270223,0.0,0.99671,28,0.39285714285714285
467,467,0.0071356604,8.268585e-09,0.062086787,0.003854769,0.0,0.9989362,39,0.5641025641025641
468,468,0.0073898546,4.6481453e-08,0.059220903,0.0035071154,3e-45,0.9957233,23,0.5217391304347826
469,469,0.008730431,1.4482769e-08,0.05662433,0.003206315,1e-45,0.99879104,15,0.4
470,470,0.0095452545,1.4915491e-08,0.061084196,0.0037312792,5.263e-42,0.9854804,10,0.5
471,471,0.0085751,8.543903e-08,0.06295748,0.003963644,0.0,0.9918021,24,0.5833333333333334
472,472,0.007862607,4.788842e-08,0.060278088,0.0036334477,0.0,0.99632126,25,0.48
473,473,0.0067024315,7.7962596e-08,0.055960827,0.003131614,0.0,0.9969515,23,0.391304347826087
474,474,0.007023964,1.6342571e-07,0.058275815,0.0033960708,0.0,0.9944029,32,0.5625
475,475,0.007978847,3.11621e-08,0.056937296,0.0032418557,0.0,0.99513,14,0.7142857142857143
476,476,0.006871204,2.3626118e-08,0.05535818,0.003064528,0.0,0.99597365,24,0.7916666666666666
477,477,0.0061809686,3.9964227e-09,0.051353823,0.0026372152,5.5e-44,0.9966263,29,0.8620689655172413
478,478,0.0061708936,1.9851394e-09,0.05884122,0.0034622895,0.0,0.99894387,53,0.8679245283018868
479,479,0.0054321247,2.5939393e-09,0.050298307,0.0025299196,0.0,0.997583,39,0.6923076923076923
480,480,0.005272409,6.625201e-09,0.048438765,0.0023463138,4.336e-42,0.9977209,35,0.4
481,481,0.0050184545,1.08708065e-08,0.053200003,0.0028302402,0.0,0.99644965,63,0.5238095238095238
482,482,0.0048804455,4.3503574e-09,0.047442727,0.0022508125,0.0,0.99740887,40,0.575
483,483,0.0047018593,4.5664024e-09,0.048760086,0.002377546,0.0,0.9976415,56,0.4642857142857143
484,484,0.004262876,6.136219e-08,0.041338492,0.001708871,1e-45,0.99550164,35,0.45714285714285713
485,485,0.004368227,3.1897538e-09,0.042375285,0.0017956648,0.0,0.9985739,37,0.40540540540540543
486,486,0.0041205087,2.6941707e-09,0.040549017,0.0016442228,0.0,0.9975226,43,0.46511627906976744
487,487,0.0039028917,1.1624021e-08,0.036516584,0.0013334609,0.0,0.9987801,23,0.6956521739130435
488,488,0.00372777,5.189276e-09,0.04043675,0.0016351305,0.0,0.9952501,53,0.5471698113207547
489,489,0.003598833,5.837361e-09,0.039211243,0.0015375217,0.0,0.99480414,53,0.5094339622641509
490,490,0.003523551,2.435387e-09,0.036074113,0.0013013417,4.104e-42,0.99709165,36,0.6666666666666666
491,491,0.0035066018,2.3931863e-09,0.0403106,0.0016249445,0.0,0.9981858,62,0.6612903225806451
492,492,0.0037547797,2.3325968e-09,0.0424304,0.001800339,0.0,0.99874103,61,0.6557377049180327
493,493,0.003844585,2.1174305e-09,0.040281277,0.0016225812,0.0,0.9972154,45,0.6
494,494,0.0039413497,7.1676443e-09,0.036754414,0.0013508869,3.4062695e-35,0.99789125,22,0.5909090909090909
495,495,0.0040940386,9.976265e-10,0.040649,0.0016523411,0.0,0.9990329,43,0.5348837209302325
496,496,0.004144299,8.162173e-09,0.048094317,0.0023130632,1.199228e-39,0.9992692,70,0.7
497,497,0.004560739,2.8244673e-09,0.04753827,0.002259887,0.0,0.9979907,50,0.6
498,498,0.004629465,4.5402864e-09,0.042552944,0.0018107531,3.6963e-41,0.99822915,28,0.32142857142857145
499,499,0.0049260897,2.5299982e-09,0.05257166,0.0027637796,0.0,0.99770766,60,0.7
500,500,0.0046495586,6.606583e-09,0.050284624,0.0025285434,0.0,0.998831,62,0.5161290322580645
501,501,0.004531125,3.867233e-09,0.042808853,0.001832598,3.03e-43,0.9995728,31,0.8064516129032258
502,502,0.004941198,7.718554e-09,0.03847272,0.00148015,1.9757234e-38,0.98631483,10,0.4
503,503,0.0052571413,3.3499077e-08,0.04966285,0.0024663988,0.0,0.9986972,37,0.6216216216216216
504,504,0.005898856,1.102247e-08,0.052827008,0.002790693,0.0,0.9992069,32,0.78125
505,505,0.006707553,2.6953686e-08,0.054848883,0.0030083999,2.967e-42,0.99847525,29,0.7586206896551724
506,506,0.00574738,1.2168458e-08,0.052079774,0.0027123028,6e-45,0.99743414,32,0.71875
507,507,0.005509928,1.6132413e-08,0.04444045,0.0019749533,1.0857717e-37,0.99702567,22,0.5
508,508,0.0052732364,6.50479e-09,0.047606785,0.0022664058,0.0,0.99806917,31,0.7741935483870968
509,509,0.005156627,1.5709535e-08,0.043241292,0.0018698092,0.0,0.9961693,22,0.8636363636363636
510,510,0.0052192807,1.2588536e-08,0.046442747,0.0021569286,0.0,0.99705267,32,0.53125
511,511,0.0051323813,3.530825e-08,0.046892833,0.0021989378,0.0,0.9983258,33,0.3939393939393939
512,512,0.0055661947,7.3412036e-09,0.05512513,0.0030387796,0.0,0.99873716,51,0.5294117647058824
513,513,0.0055396855,7.561897e-09,0.050795805,0.0025802136,0.0,0.9973494,36,0.3333333333333333
514,514,0.003711703,1.3149049e-06,0.03380931,0.0011430696,0.0,0.9773051,13,0.15384615384615385
515,515,0.002940385,1.6838176e-06,0.027317349,0.0007462376,0.0,0.98534745,7,0.2857142857142857
516,516,0.0034868335,3.1551126e-09,0.042161938,0.001777629,0.0,0.9986795,85,0.6705882352941176
517,517,0.003467757,5.44402e-10,0.043026242,0.0018512576,0.0,0.9989248,95,0.7263157894736842
518,518,0.0032941836,1.7077462e-09,0.04195183,0.001759956,0.0,0.99883485,89,0.5056179775280899
519,519,0.003255588,6.3235968e-09,0.036530122,0.0013344499,0.0,0.998112,61,0.6065573770491803
520,520,0.0032856879,4.4535655e-09,0.036966573,0.0013665276,0.0,0.9971644,66,0.6212121212121212
521,521,0.0031335996,7.6432416e-10,0.037219997,0.0013853282,0.0,0.99889773,59,0.576271186440678
